_id,brandName,brandUsage,npsScore,npsReason,user,datetaken
survey1854,Starhub,2,10,3,user54,2016-07-20T05:46:05.514Z
survey1855,Starhub,2,10,3,user55,2016-07-20T05:46:05.514Z
survey1856,Starhub,2,10,2,user56,2016-07-20T05:46:05.514Z
survey1857,Starhub,1,10,3,user57,2016-07-20T05:46:05.514Z
survey1858,Starhub,4,10,2,user58,2016-07-20T05:46:05.514Z
survey1859,Starhub,3,10,1,user59,2016-07-20T05:46:05.514Z
survey1860,Starhub,2,10,1,user60,2016-07-20T05:46:05.514Z
survey1861,Starhub,3,10,1,user61,2016-07-20T05:46:05.514Z
survey1862,Starhub,3,10,2,user62,2016-07-20T05:46:05.514Z
survey1863,Starhub,2,10,1,user63,2016-07-20T05:46:05.514Z
survey1864,Starhub,4,10,2,user64,2016-07-20T05:46:05.514Z
survey1865,Starhub,3,5,3,user65,2016-07-20T05:46:05.514Z
survey1866,Starhub,4,5,3,user66,2016-07-20T05:46:05.514Z
survey1867,Starhub,1,5,2,user67,2016-07-20T05:46:05.514Z
survey1868,Starhub,3,5,2,user68,2016-07-20T05:46:05.514Z
survey1869,Starhub,2,5,1,user69,2016-07-20T05:46:05.514Z
survey1870,Starhub,4,5,1,user70,2016-07-20T05:46:05.514Z
survey1871,Starhub,2,5,1,user71,2016-07-20T05:46:05.514Z
survey1872,Starhub,2,5,2,user72,2016-07-20T05:46:05.514Z
survey1873,Starhub,3,5,1,user73,2016-07-20T05:46:05.514Z
survey1874,Starhub,2,5,3,user74,2016-07-20T05:46:05.514Z
survey1875,Starhub,3,5,1,user75,2016-07-20T05:46:05.514Z
survey1876,Starhub,4,5,1,user76,2016-07-20T05:46:05.514Z
survey1877,Starhub,2,5,2,user77,2016-07-20T05:46:05.514Z
survey1878,Starhub,4,5,1,user78,2016-07-20T05:46:05.514Z
survey1879,Starhub,2,5,3,user79,2016-07-20T05:46:05.514Z
survey1880,Starhub,4,5,1,user80,2016-07-20T05:46:05.514Z
survey1881,Starhub,1,5,2,user81,2016-07-20T05:46:05.514Z
survey1882,Starhub,4,5,1,user82,2016-07-20T05:46:05.514Z
survey1883,Starhub,1,5,2,user83,2016-07-20T05:46:05.514Z
survey1884,Starhub,2,5,1,user84,2016-07-20T05:46:05.514Z
survey1885,Starhub,2,5,1,user85,2016-07-20T05:46:05.514Z
survey1886,Starhub,4,5,2,user86,2016-07-20T05:46:05.514Z
survey1887,Starhub,3,5,1,user87,2016-07-20T05:46:05.514Z
survey1888,Starhub,3,5,3,user88,2016-07-20T05:46:05.514Z
survey1889,Starhub,3,5,3,user89,2016-07-20T05:46:05.514Z
survey1890,Starhub,1,5,3,user90,2016-07-20T05:46:05.514Z
survey1891,Starhub,1,5,1,user91,2016-07-20T05:46:05.514Z
survey1892,Starhub,2,5,2,user92,2016-07-20T05:46:05.514Z
survey1893,Starhub,1,5,1,user93,2016-07-20T05:46:05.514Z
survey1894,Starhub,4,5,1,user94,2016-07-20T05:46:05.514Z
survey1895,Starhub,3,5,1,user95,2016-07-20T05:46:05.514Z
survey1896,Starhub,1,5,2,user96,2016-07-20T05:46:05.514Z
survey1897,Starhub,2,5,3,user97,2016-07-20T05:46:05.514Z
survey1898,Starhub,1,5,1,user98,2016-07-20T05:46:05.514Z
survey1899,Starhub,1,5,3,user99,2016-07-20T05:46:05.514Z
survey1900,Starhub,2,5,2,user100,2016-07-20T05:46:05.514Z
survey1901,Starhub,4,5,2,user101,2016-07-20T05:46:05.514Z
survey1902,Starhub,3,5,1,user102,2016-07-20T05:46:05.514Z
survey1903,Starhub,4,5,3,user103,2016-07-20T05:46:05.514Z
survey1904,Starhub,2,5,1,user104,2016-07-20T05:46:05.514Z
survey1905,Starhub,1,5,1,user105,2016-07-20T05:46:05.514Z
survey1906,Starhub,4,5,1,user106,2016-07-20T05:46:05.514Z
survey1907,Starhub,2,5,3,user107,2016-07-20T05:46:05.514Z
survey1908,Starhub,2,5,2,user108,2016-07-20T05:46:05.514Z
survey1909,Starhub,4,5,1,user109,2016-07-20T05:46:05.514Z
survey1910,Starhub,3,5,1,user110,2016-07-20T05:46:05.514Z
survey1911,Starhub,1,5,2,user111,2016-07-20T05:46:05.514Z
survey1912,Starhub,4,5,3,user112,2016-07-20T05:46:05.514Z
survey1913,Starhub,4,5,2,user113,2016-07-20T05:46:05.514Z
survey1914,Starhub,2,5,1,user114,2016-07-20T05:46:05.514Z
survey1915,Starhub,2,5,2,user115,2016-07-20T05:46:05.514Z
survey1916,Starhub,2,5,2,user116,2016-07-20T05:46:05.514Z
survey1917,Starhub,1,5,1,user117,2016-07-20T05:46:05.514Z
survey1918,Starhub,2,5,2,user118,2016-07-20T05:46:05.514Z
survey1919,Starhub,1,5,1,user119,2016-07-20T05:46:05.514Z
survey1920,Starhub,4,5,3,user120,2016-07-20T05:46:05.514Z
survey1921,Starhub,2,5,1,user121,2016-07-20T05:46:05.514Z
survey1922,Starhub,4,5,3,user122,2016-07-20T05:46:05.514Z
survey1923,Starhub,2,5,3,user123,2016-07-20T05:46:05.514Z
survey1924,Starhub,3,5,2,user124,2016-07-20T05:46:05.514Z
survey1925,Starhub,3,5,3,user125,2016-07-20T05:46:05.514Z
survey1926,Starhub,2,5,1,user126,2016-07-20T05:46:05.514Z
survey1927,Starhub,1,5,1,user127,2016-07-20T05:46:05.514Z
survey1928,Starhub,4,5,2,user128,2016-07-20T05:46:05.514Z
survey1929,Starhub,4,5,3,user129,2016-07-20T05:46:05.514Z
survey1930,Starhub,3,5,1,user130,2016-07-20T05:46:05.514Z
survey1931,Starhub,3,5,3,user131,2016-07-20T05:46:05.514Z
survey1932,Starhub,4,5,1,user132,2016-07-20T05:46:05.514Z
survey1933,Starhub,3,5,1,user133,2016-07-20T05:46:05.514Z
survey1934,Starhub,3,5,1,user134,2016-07-20T05:46:05.514Z
survey1935,Starhub,1,5,3,user135,2016-07-20T05:46:05.514Z
survey1936,Starhub,2,5,3,user136,2016-07-20T05:46:05.514Z
survey1937,Starhub,4,5,2,user137,2016-07-20T05:46:05.514Z
survey1938,Starhub,2,5,1,user138,2016-07-20T05:46:05.514Z
survey1939,Starhub,3,5,1,user139,2016-07-20T05:46:05.514Z
survey1940,Starhub,4,5,3,user140,2016-07-20T05:46:05.514Z
survey1941,Starhub,1,5,3,user141,2016-07-20T05:46:05.514Z
survey1942,Starhub,2,5,3,user142,2016-07-20T05:46:05.514Z
survey1943,Starhub,1,5,3,user143,2016-07-20T05:46:05.514Z
survey1944,Starhub,1,5,3,user144,2016-07-20T05:46:05.514Z
survey1945,Starhub,1,1,3,user145,2016-07-20T05:46:05.514Z
survey1946,Starhub,1,1,1,user146,2016-07-20T05:46:05.514Z
survey1947,Starhub,2,1,3,user147,2016-07-20T05:46:05.514Z
survey1948,Starhub,2,1,2,user148,2016-07-20T05:46:05.514Z
survey1949,Starhub,1,1,3,user149,2016-07-20T05:46:05.514Z
survey1950,Starhub,4,1,1,user150,2016-07-20T05:46:05.514Z
survey1951,Starhub,2,1,1,user151,2016-07-20T05:46:05.514Z
survey1952,Starhub,2,1,1,user152,2016-07-20T05:46:05.514Z
survey1953,Starhub,2,1,2,user153,2016-07-20T05:46:05.514Z
survey1954,Starhub,1,1,3,user154,2016-07-20T05:46:05.514Z
survey1955,Starhub,1,1,3,user155,2016-07-20T05:46:05.514Z
survey1956,Starhub,2,1,1,user156,2016-07-20T05:46:05.514Z
survey1957,Starhub,4,1,3,user157,2016-07-20T05:46:05.514Z
survey1958,Starhub,4,1,1,user158,2016-07-20T05:46:05.514Z
survey1959,Starhub,1,1,1,user159,2016-07-20T05:46:05.514Z
survey1960,Starhub,2,1,2,user160,2016-07-20T05:46:05.514Z
survey1961,Starhub,1,1,1,user161,2016-07-20T05:46:05.514Z
survey1962,Starhub,3,1,3,user162,2016-07-20T05:46:05.514Z
survey1963,Starhub,1,1,1,user163,2016-07-20T05:46:05.514Z
survey1964,Starhub,4,1,1,user164,2016-07-20T05:46:05.514Z
survey1965,Starhub,1,1,2,user165,2016-07-20T05:46:05.514Z
survey1966,Starhub,4,1,1,user166,2016-07-20T05:46:05.514Z
survey1967,Starhub,1,1,1,user167,2016-07-20T05:46:05.514Z
survey1968,Starhub,2,1,2,user168,2016-07-20T05:46:05.514Z
survey1969,Starhub,2,1,1,user169,2016-07-20T05:46:05.514Z
survey1970,Starhub,4,1,1,user170,2016-07-20T05:46:05.514Z
survey1971,Starhub,1,1,2,user171,2016-07-20T05:46:05.514Z
survey1972,Starhub,2,1,2,user172,2016-07-20T05:46:05.514Z
survey1973,Starhub,3,1,3,user173,2016-07-20T05:46:05.514Z
survey1974,Starhub,3,1,1,user174,2016-07-20T05:46:05.514Z
survey1975,Starhub,2,1,1,user175,2016-07-20T05:46:05.514Z
survey1976,Starhub,3,1,1,user176,2016-07-20T05:46:05.514Z
survey1977,Starhub,1,1,3,user177,2016-07-20T05:46:05.514Z
survey1978,Starhub,1,1,1,user178,2016-07-20T05:46:05.514Z
survey1979,Starhub,4,1,3,user179,2016-07-20T05:46:05.514Z
survey1980,Starhub,1,1,1,user180,2016-07-20T05:46:05.514Z
survey1981,Starhub,2,1,1,user181,2016-07-20T05:46:05.514Z
survey1982,Starhub,3,1,1,user182,2016-07-20T05:46:05.514Z
survey1983,Starhub,3,1,2,user183,2016-07-20T05:46:05.514Z
survey1984,Starhub,1,1,1,user184,2016-07-20T05:46:05.514Z
survey1985,Starhub,4,1,1,user185,2016-07-20T05:46:05.514Z
survey1986,Starhub,1,1,2,user186,2016-07-20T05:46:05.514Z
survey1987,Starhub,3,1,1,user187,2016-07-20T05:46:05.514Z
survey1988,Starhub,2,1,2,user188,2016-07-20T05:46:05.514Z
survey1989,Starhub,2,1,2,user189,2016-07-20T05:46:05.514Z
survey1990,Starhub,3,1,1,user190,2016-07-20T05:46:05.514Z
survey1991,Starhub,2,1,1,user191,2016-07-20T05:46:05.514Z
survey1992,Starhub,2,1,1,user192,2016-07-20T05:46:05.514Z
survey1993,Starhub,4,1,1,user193,2016-07-20T05:46:05.514Z
survey1994,Starhub,3,1,2,user194,2016-07-20T05:46:05.514Z
survey1995,Starhub,4,1,1,user195,2016-07-20T05:46:05.514Z
survey1996,Starhub,4,1,3,user196,2016-07-20T05:46:05.514Z
survey1997,Starhub,2,1,1,user197,2016-07-20T05:46:05.514Z
survey1998,Starhub,3,1,3,user198,2016-07-20T05:46:05.514Z
survey1999,Starhub,3,1,1,user199,2016-07-20T05:46:05.514Z
survey2000,Starhub,3,1,1,user200,2016-07-20T05:46:05.514Z
survey2001,Google,4,10,2,user1,2016-08-20T05:46:05.514Z
survey2002,Google,2,10,2,user2,2016-08-20T05:46:05.514Z
survey2003,Google,3,10,2,user3,2016-08-20T05:46:05.514Z
survey2004,Google,4,10,3,user4,2016-08-20T05:46:05.514Z
survey2005,Google,4,10,2,user5,2016-08-20T05:46:05.514Z
survey2006,Google,4,10,1,user6,2016-08-20T05:46:05.514Z
survey2007,Google,4,10,1,user7,2016-08-20T05:46:05.514Z
survey2008,Google,1,10,2,user8,2016-08-20T05:46:05.514Z
survey2009,Google,4,10,1,user9,2016-08-20T05:46:05.514Z
survey2010,Google,3,10,1,user10,2016-08-20T05:46:05.514Z
survey2011,Google,4,10,3,user11,2016-08-20T05:46:05.514Z
survey2012,Google,2,10,1,user12,2016-08-20T05:46:05.514Z
survey2013,Google,3,10,2,user13,2016-08-20T05:46:05.514Z
survey2014,Google,2,10,2,user14,2016-08-20T05:46:05.514Z
survey2015,Google,4,10,1,user15,2016-08-20T05:46:05.514Z
survey2016,Google,4,10,2,user16,2016-08-20T05:46:05.514Z
survey2017,Google,1,10,3,user17,2016-08-20T05:46:05.514Z
survey2018,Google,3,10,3,user18,2016-08-20T05:46:05.514Z
survey2019,Google,2,10,1,user19,2016-08-20T05:46:05.514Z
survey2020,Google,3,10,3,user20,2016-08-20T05:46:05.514Z
survey2021,Google,1,10,1,user21,2016-08-20T05:46:05.514Z
survey2022,Google,3,10,1,user22,2016-08-20T05:46:05.514Z
survey2023,Google,1,10,3,user23,2016-08-20T05:46:05.514Z
survey2024,Google,1,10,3,user24,2016-08-20T05:46:05.514Z
survey2025,Google,3,10,1,user25,2016-08-20T05:46:05.514Z
survey2026,Google,4,10,2,user26,2016-08-20T05:46:05.514Z
survey2027,Google,1,10,2,user27,2016-08-20T05:46:05.514Z
survey2028,Google,2,10,3,user28,2016-08-20T05:46:05.514Z
survey2029,Google,3,10,3,user29,2016-08-20T05:46:05.514Z
survey2030,Google,3,10,3,user30,2016-08-20T05:46:05.514Z
survey2031,Google,1,10,2,user31,2016-08-20T05:46:05.514Z
survey2032,Google,1,10,1,user32,2016-08-20T05:46:05.514Z
survey2033,Google,1,10,2,user33,2016-08-20T05:46:05.514Z
survey2034,Google,3,10,1,user34,2016-08-20T05:46:05.514Z
survey2035,Google,3,10,1,user35,2016-08-20T05:46:05.514Z
survey2036,Google,1,10,3,user36,2016-08-20T05:46:05.514Z
survey2037,Google,4,10,2,user37,2016-08-20T05:46:05.514Z
survey2038,Google,3,10,2,user38,2016-08-20T05:46:05.514Z
survey2039,Google,2,10,3,user39,2016-08-20T05:46:05.514Z
survey2040,Google,4,10,2,user40,2016-08-20T05:46:05.514Z
survey2041,Google,4,10,1,user41,2016-08-20T05:46:05.514Z
survey2042,Google,3,10,2,user42,2016-08-20T05:46:05.514Z
survey2043,Google,4,10,2,user43,2016-08-20T05:46:05.514Z
survey2044,Google,3,10,3,user44,2016-08-20T05:46:05.514Z
survey2045,Google,3,10,1,user45,2016-08-20T05:46:05.514Z
survey2046,Google,4,10,1,user46,2016-08-20T05:46:05.514Z
survey2047,Google,2,10,3,user47,2016-08-20T05:46:05.514Z
survey2048,Google,3,10,3,user48,2016-08-20T05:46:05.514Z
survey2049,Google,4,10,1,user49,2016-08-20T05:46:05.514Z
survey2050,Google,2,10,3,user50,2016-08-20T05:46:05.514Z
survey2051,Google,4,10,1,user51,2016-08-20T05:46:05.514Z
survey2052,Google,4,10,1,user52,2016-08-20T05:46:05.514Z
survey2053,Google,3,10,3,user53,2016-08-20T05:46:05.514Z
survey2054,Google,2,10,3,user54,2016-08-20T05:46:05.514Z
survey2055,Google,3,10,1,user55,2016-08-20T05:46:05.514Z
survey2056,Google,4,10,3,user56,2016-08-20T05:46:05.514Z
survey2057,Google,3,10,1,user57,2016-08-20T05:46:05.514Z
survey2058,Google,3,10,2,user58,2016-08-20T05:46:05.514Z
survey2059,Google,3,10,3,user59,2016-08-20T05:46:05.514Z
survey2060,Google,4,10,2,user60,2016-08-20T05:46:05.514Z
survey2061,Google,3,10,1,user61,2016-08-20T05:46:05.514Z
survey2062,Google,1,10,1,user62,2016-08-20T05:46:05.514Z
survey2063,Google,3,10,1,user63,2016-08-20T05:46:05.514Z
survey2064,Google,2,10,2,user64,2016-08-20T05:46:05.514Z
survey2065,Google,2,10,1,user65,2016-08-20T05:46:05.514Z
survey2066,Google,1,10,3,user66,2016-08-20T05:46:05.514Z
survey2067,Google,1,10,1,user67,2016-08-20T05:46:05.514Z
survey2068,Google,4,10,1,user68,2016-08-20T05:46:05.514Z
survey2069,Google,4,10,3,user69,2016-08-20T05:46:05.514Z
survey2070,Google,2,10,3,user70,2016-08-20T05:46:05.514Z
survey2071,Google,3,10,2,user71,2016-08-20T05:46:05.514Z
survey2072,Google,1,10,2,user72,2016-08-20T05:46:05.514Z
survey2073,Google,1,10,2,user73,2016-08-20T05:46:05.514Z
survey2074,Google,1,10,2,user74,2016-08-20T05:46:05.514Z
survey2075,Google,1,10,3,user75,2016-08-20T05:46:05.514Z
survey2076,Google,2,10,2,user76,2016-08-20T05:46:05.514Z
survey2077,Google,1,10,3,user77,2016-08-20T05:46:05.514Z
survey2078,Google,4,10,3,user78,2016-08-20T05:46:05.514Z
survey2079,Google,1,10,2,user79,2016-08-20T05:46:05.514Z
survey2080,Google,4,10,2,user80,2016-08-20T05:46:05.514Z
survey2081,Google,4,10,3,user81,2016-08-20T05:46:05.514Z
survey2082,Google,3,10,2,user82,2016-08-20T05:46:05.514Z
survey2083,Google,2,10,3,user83,2016-08-20T05:46:05.514Z
survey2084,Google,4,10,1,user84,2016-08-20T05:46:05.514Z
survey2085,Google,2,10,2,user85,2016-08-20T05:46:05.514Z
survey2086,Google,1,10,1,user86,2016-08-20T05:46:05.514Z
survey2087,Google,2,10,1,user87,2016-08-20T05:46:05.514Z
survey2088,Google,3,10,2,user88,2016-08-20T05:46:05.514Z
survey2089,Google,4,10,3,user89,2016-08-20T05:46:05.514Z
survey2090,Google,1,10,2,user90,2016-08-20T05:46:05.514Z
survey2091,Google,2,10,2,user91,2016-08-20T05:46:05.514Z
survey2092,Google,2,10,1,user92,2016-08-20T05:46:05.514Z
survey2093,Google,3,10,2,user93,2016-08-20T05:46:05.514Z
survey2094,Google,4,10,2,user94,2016-08-20T05:46:05.514Z
survey2095,Google,1,10,1,user95,2016-08-20T05:46:05.514Z
survey2096,Google,3,10,1,user96,2016-08-20T05:46:05.514Z
survey2097,Google,4,10,2,user97,2016-08-20T05:46:05.514Z
survey2098,Google,2,10,2,user98,2016-08-20T05:46:05.514Z
survey2099,Google,4,10,1,user99,2016-08-20T05:46:05.514Z
survey2100,Google,4,10,2,user100,2016-08-20T05:46:05.514Z
survey2101,Google,2,10,1,user101,2016-08-20T05:46:05.514Z
survey2102,Google,3,10,3,user102,2016-08-20T05:46:05.514Z
survey2103,Google,3,10,2,user103,2016-08-20T05:46:05.514Z
survey2104,Google,3,10,1,user104,2016-08-20T05:46:05.514Z
survey2105,Google,1,10,2,user105,2016-08-20T05:46:05.514Z
survey2106,Google,1,10,3,user106,2016-08-20T05:46:05.514Z
survey2107,Google,3,10,1,user107,2016-08-20T05:46:05.514Z
survey2108,Google,1,10,2,user108,2016-08-20T05:46:05.514Z
survey2109,Google,2,10,2,user109,2016-08-20T05:46:05.514Z
survey2110,Google,2,10,2,user110,2016-08-20T05:46:05.514Z
survey2111,Google,3,10,1,user111,2016-08-20T05:46:05.514Z
survey2112,Google,1,10,3,user112,2016-08-20T05:46:05.514Z
survey2113,Google,3,10,1,user113,2016-08-20T05:46:05.514Z
survey2114,Google,3,10,2,user114,2016-08-20T05:46:05.514Z
survey2115,Google,3,10,3,user115,2016-08-20T05:46:05.514Z
survey2116,Google,1,10,3,user116,2016-08-20T05:46:05.514Z
survey2117,Google,3,10,2,user117,2016-08-20T05:46:05.514Z
survey2118,Google,2,10,1,user118,2016-08-20T05:46:05.514Z
survey2119,Google,3,10,1,user119,2016-08-20T05:46:05.514Z
survey2120,Google,1,10,1,user120,2016-08-20T05:46:05.514Z
survey2121,Google,4,10,2,user121,2016-08-20T05:46:05.514Z
survey2122,Google,4,10,1,user122,2016-08-20T05:46:05.514Z
survey2123,Google,4,10,1,user123,2016-08-20T05:46:05.514Z
survey2124,Google,1,10,3,user124,2016-08-20T05:46:05.514Z
survey2125,Google,4,10,2,user125,2016-08-20T05:46:05.514Z
survey2126,Google,4,10,3,user126,2016-08-20T05:46:05.514Z
survey2127,Google,1,10,2,user127,2016-08-20T05:46:05.514Z
survey2128,Google,3,10,1,user128,2016-08-20T05:46:05.514Z
survey2129,Google,3,10,3,user129,2016-08-20T05:46:05.514Z
survey2130,Google,2,10,1,user130,2016-08-20T05:46:05.514Z
survey2131,Google,3,10,3,user131,2016-08-20T05:46:05.514Z
survey2132,Google,2,10,2,user132,2016-08-20T05:46:05.514Z
survey2133,Google,2,10,1,user133,2016-08-20T05:46:05.514Z
survey2134,Google,1,10,3,user134,2016-08-20T05:46:05.514Z
survey2135,Google,1,10,1,user135,2016-08-20T05:46:05.514Z
survey2136,Google,3,10,3,user136,2016-08-20T05:46:05.514Z
survey2137,Google,4,10,1,user137,2016-08-20T05:46:05.514Z
survey2138,Google,2,10,1,user138,2016-08-20T05:46:05.514Z
survey2139,Google,3,10,3,user139,2016-08-20T05:46:05.514Z
survey2140,Google,1,10,3,user140,2016-08-20T05:46:05.514Z
survey2141,Google,3,10,1,user141,2016-08-20T05:46:05.514Z
survey2142,Google,2,10,3,user142,2016-08-20T05:46:05.514Z
survey2143,Google,1,10,1,user143,2016-08-20T05:46:05.514Z
survey2144,Google,1,10,3,user144,2016-08-20T05:46:05.514Z
survey2145,Google,3,10,2,user145,2016-08-20T05:46:05.514Z
survey2146,Google,4,10,1,user146,2016-08-20T05:46:05.514Z
survey2147,Google,1,10,3,user147,2016-08-20T05:46:05.514Z
survey2148,Google,2,10,2,user148,2016-08-20T05:46:05.514Z
survey2149,Google,4,10,2,user149,2016-08-20T05:46:05.514Z
survey2150,Google,1,10,1,user150,2016-08-20T05:46:05.514Z
survey2151,Google,1,5,3,user151,2016-08-20T05:46:05.514Z
survey2152,Google,3,5,1,user152,2016-08-20T05:46:05.514Z
survey2153,Google,2,5,3,user153,2016-08-20T05:46:05.514Z
survey2154,Google,1,5,2,user154,2016-08-20T05:46:05.514Z
survey2155,Google,3,5,1,user155,2016-08-20T05:46:05.514Z
survey2156,Google,2,5,1,user156,2016-08-20T05:46:05.514Z
survey2157,Google,1,5,3,user157,2016-08-20T05:46:05.514Z
survey2158,Google,3,5,2,user158,2016-08-20T05:46:05.514Z
survey2159,Google,3,5,1,user159,2016-08-20T05:46:05.514Z
survey2160,Google,4,5,1,user160,2016-08-20T05:46:05.514Z
survey2161,Google,3,5,3,user161,2016-08-20T05:46:05.514Z
survey2162,Google,1,5,3,user162,2016-08-20T05:46:05.514Z
survey2163,Google,2,5,3,user163,2016-08-20T05:46:05.514Z
survey2164,Google,4,5,1,user164,2016-08-20T05:46:05.514Z
survey2165,Google,2,5,1,user165,2016-08-20T05:46:05.514Z
survey2166,Google,2,5,1,user166,2016-08-20T05:46:05.514Z
survey2167,Google,2,5,1,user167,2016-08-20T05:46:05.514Z
survey2168,Google,2,5,1,user168,2016-08-20T05:46:05.514Z
survey2169,Google,1,5,2,user169,2016-08-20T05:46:05.514Z
survey2170,Google,3,5,3,user170,2016-08-20T05:46:05.514Z
survey2171,Google,3,5,2,user171,2016-08-20T05:46:05.514Z
survey2172,Google,2,5,1,user172,2016-08-20T05:46:05.514Z
survey2173,Google,2,5,3,user173,2016-08-20T05:46:05.514Z
survey2174,Google,4,5,1,user174,2016-08-20T05:46:05.514Z
survey2175,Google,4,5,1,user175,2016-08-20T05:46:05.514Z
survey2176,Google,3,5,1,user176,2016-08-20T05:46:05.514Z
survey2177,Google,3,5,3,user177,2016-08-20T05:46:05.514Z
survey2178,Google,3,5,2,user178,2016-08-20T05:46:05.514Z
survey2179,Google,2,5,2,user179,2016-08-20T05:46:05.514Z
survey2180,Google,4,5,1,user180,2016-08-20T05:46:05.514Z
survey2181,Google,3,1,2,user181,2016-08-20T05:46:05.514Z
survey2182,Google,1,1,1,user182,2016-08-20T05:46:05.514Z
survey2183,Google,2,1,3,user183,2016-08-20T05:46:05.514Z
survey2184,Google,4,1,1,user184,2016-08-20T05:46:05.514Z
survey2185,Google,3,1,1,user185,2016-08-20T05:46:05.514Z
survey2186,Google,1,1,3,user186,2016-08-20T05:46:05.514Z
survey2187,Google,2,1,3,user187,2016-08-20T05:46:05.514Z
survey2188,Google,1,1,1,user188,2016-08-20T05:46:05.514Z
survey2189,Google,2,1,3,user189,2016-08-20T05:46:05.514Z
survey2190,Google,2,1,1,user190,2016-08-20T05:46:05.514Z
survey2191,Google,3,1,3,user191,2016-08-20T05:46:05.514Z
survey2192,Google,3,1,2,user192,2016-08-20T05:46:05.514Z
survey2193,Google,2,1,1,user193,2016-08-20T05:46:05.514Z
survey2194,Google,1,1,3,user194,2016-08-20T05:46:05.514Z
survey2195,Google,4,1,3,user195,2016-08-20T05:46:05.514Z
survey2196,Google,3,1,3,user196,2016-08-20T05:46:05.514Z
survey2197,Google,3,1,3,user197,2016-08-20T05:46:05.514Z
survey2198,Google,3,1,1,user198,2016-08-20T05:46:05.514Z
survey2199,Google,3,1,3,user199,2016-08-20T05:46:05.514Z
survey2200,Google,2,1,3,user200,2016-08-20T05:46:05.514Z
survey2201,Google,2,10,1,user1,2016-07-20T05:46:05.514Z
survey2202,Google,4,10,1,user2,2016-07-20T05:46:05.514Z
survey2203,Google,4,10,2,user3,2016-07-20T05:46:05.514Z
survey2204,Google,2,10,3,user4,2016-07-20T05:46:05.514Z
survey2205,Google,1,10,3,user5,2016-07-20T05:46:05.514Z
survey2206,Google,2,10,3,user6,2016-07-20T05:46:05.514Z
survey2207,Google,2,10,3,user7,2016-07-20T05:46:05.514Z
survey2208,Google,3,10,3,user8,2016-07-20T05:46:05.514Z
survey2209,Google,2,10,2,user9,2016-07-20T05:46:05.514Z
survey2210,Google,3,10,1,user10,2016-07-20T05:46:05.514Z
survey2211,Google,1,10,2,user11,2016-07-20T05:46:05.514Z
survey2212,Google,1,10,1,user12,2016-07-20T05:46:05.514Z
survey2213,Google,1,10,3,user13,2016-07-20T05:46:05.514Z
survey2214,Google,3,10,1,user14,2016-07-20T05:46:05.514Z
survey2215,Google,2,10,2,user15,2016-07-20T05:46:05.514Z
survey2216,Google,1,10,3,user16,2016-07-20T05:46:05.514Z
survey2217,Google,2,10,1,user17,2016-07-20T05:46:05.514Z
survey2218,Google,2,10,2,user18,2016-07-20T05:46:05.514Z
survey2219,Google,2,10,2,user19,2016-07-20T05:46:05.514Z
survey2220,Google,2,10,2,user20,2016-07-20T05:46:05.514Z
survey2221,Google,2,10,1,user21,2016-07-20T05:46:05.514Z
survey2222,Google,3,10,3,user22,2016-07-20T05:46:05.514Z
survey2223,Google,1,10,1,user23,2016-07-20T05:46:05.514Z
survey2224,Google,2,10,1,user24,2016-07-20T05:46:05.514Z
survey2225,Google,4,10,3,user25,2016-07-20T05:46:05.514Z
survey2226,Google,2,10,3,user26,2016-07-20T05:46:05.514Z
survey2227,Google,4,10,1,user27,2016-07-20T05:46:05.514Z
survey2228,Google,3,10,1,user28,2016-07-20T05:46:05.514Z
survey2229,Google,1,10,3,user29,2016-07-20T05:46:05.514Z
survey2230,Google,1,10,2,user30,2016-07-20T05:46:05.514Z
survey2231,Google,4,10,3,user31,2016-07-20T05:46:05.514Z
survey2232,Google,2,10,3,user32,2016-07-20T05:46:05.514Z
survey2233,Google,1,10,1,user33,2016-07-20T05:46:05.514Z
survey2234,Google,2,10,2,user34,2016-07-20T05:46:05.514Z
survey2235,Google,4,10,3,user35,2016-07-20T05:46:05.514Z
survey2236,Google,4,10,2,user36,2016-07-20T05:46:05.514Z
survey2237,Google,3,10,2,user37,2016-07-20T05:46:05.514Z
survey2238,Google,1,10,2,user38,2016-07-20T05:46:05.514Z
survey2239,Google,4,10,1,user39,2016-07-20T05:46:05.514Z
survey2240,Google,4,10,3,user40,2016-07-20T05:46:05.514Z
survey2241,Google,1,10,1,user41,2016-07-20T05:46:05.514Z
survey2242,Google,4,10,3,user42,2016-07-20T05:46:05.514Z
survey2243,Google,2,10,1,user43,2016-07-20T05:46:05.514Z
survey2244,Google,1,10,1,user44,2016-07-20T05:46:05.514Z
survey2245,Google,2,10,1,user45,2016-07-20T05:46:05.514Z
survey2246,Google,1,10,1,user46,2016-07-20T05:46:05.514Z
survey2247,Google,4,10,3,user47,2016-07-20T05:46:05.514Z
survey2248,Google,3,10,3,user48,2016-07-20T05:46:05.514Z
survey2249,Google,1,10,3,user49,2016-07-20T05:46:05.514Z
survey2250,Google,2,10,3,user50,2016-07-20T05:46:05.514Z
survey2251,Google,3,10,3,user51,2016-07-20T05:46:05.514Z
survey2252,Google,2,10,2,user52,2016-07-20T05:46:05.514Z
survey2253,Google,2,10,1,user53,2016-07-20T05:46:05.514Z
survey2254,Google,1,10,1,user54,2016-07-20T05:46:05.514Z
survey2255,Google,4,10,3,user55,2016-07-20T05:46:05.514Z
